2.420444,2.420444,1.398110,0.171310,-0.033157,-1.873357,-2.895691,-3.918024,-4.122491,-2.691224,-1.464424,-0.033157,0.989177,0.989177,-0.033157,-0.033157,-0.646557,-0.646557,0.171310,0.171310,0.375777,0.580243,0.171310,0.580243,1.193643,1.193643,0.784710,0.989177,0.989177,1.398110,1.398110,1.398110,0.989177,0.989177,0.784710,0.989177,0.989177,1.398110,1.193643,1.193643,0.989177,1.193643,0.784710,0.784710,0.580243,0.989177,0.989177,0.784710,0.784710,0.375777,-0.033157,-0.646557,-0.851024,-0.646557,-0.442090,-0.646557,-0.851024,-0.442090,-0.646557,-0.646557,-0.646557,-0.442090,-0.237623,-0.442090,-0.033157,-0.237623,0.171310,0.580243,0.171310,0.580243,0.580243,0.784710,0.784710,0.784710,0.580243,0.784710,0.580243,0.375777,0.784710,0.989177,0.989177,0.784710,0.784710,0.375777,0.580243,0.989177,0.989177,0.580243,0.580243,0.375777,-0.237623,-0.442090,-0.237623,-0.442090,-0.646557,-1.464424,-2.077824,-1.055490,-1.259957,-0.646557,-1.464424,-1.668890,-1.873357,-1.464424,-0.646557,-0.646557,-1.055490,-1.668890,-0.646557,-0.237623,-0.033157,-0.237623,-0.646557,-1.055490,-0.442090,-0.033157,0.171310,-0.033157,-0.442090,-0.646557,-0.851024,0.375777,0.375777,0.375777,-0.237623,-0.237623,-0.442090,0.580243,0.784710,0.580243,-0.033157,-0.646557,-0.237623,0.171310,0.375777,-0.442090,-1.055490,-1.259957,-1.055490,-0.442090,-0.646557,-1.055490,-1.668890,-1.873357,-1.259957,-0.442090,-0.237623,-0.033157,-1.464424,-0.851024,-0.442090,0.784710,0.784710,1.193643,-0.237623,-0.442090,0.375777,0.784710,0.989177,0.375777,0.171310,0.171310,0.375777,1.193643,1.193643,0.784710,0.375777,-0.646557,-0.033157,1.398110,1.193643,0.580243,0.171310,-0.033157,0.580243,0.989177,1.398110,0.580243,-0.851024,-1.259957,-0.646557,-0.033157,-0.237623,-0.033157,-1.259957,0.000000,0.000000,1.000000
2.536862,1.891083,1.568194,1.568194,1.406750,0.922416,0.276637,-0.692030,-0.853475,-0.692030,-0.207696,-0.207696,-0.530585,-0.369141,-0.692030,-0.530585,-0.369141,-0.046252,-0.207696,-0.530585,-0.692030,-0.853475,-0.692030,-0.853475,-1.014919,-1.176364,-1.337808,-1.499253,-1.014919,-1.014919,-1.014919,-1.014919,-1.337808,-1.176364,-1.014919,-0.530585,-0.530585,-0.692030,-0.369141,0.276637,0.760971,1.245305,1.568194,1.729639,1.245305,1.245305,1.729639,2.213973,1.891083,1.568194,0.922416,0.760971,0.599527,0.276637,-0.046252,-0.046252,-0.692030,-0.207696,-0.207696,0.115193,-0.046252,-0.530585,-0.692030,-0.207696,0.276637,0.115193,-0.369141,-0.530585,-1.337808,-1.337808,-1.014919,-1.176364,-1.014919,-1.499253,-1.499253,-1.176364,-1.176364,-0.853475,-1.014919,-1.337808,-1.176364,-0.853475,-0.530585,-0.530585,-0.530585,-0.369141,0.115193,0.438082,0.922416,1.568194,1.406750,1.245305,1.083860,1.245305,1.729639,1.729639,1.245305,0.760971,0.599527,0.276637,-0.046252,0.115193,-0.692030,-0.692030,-1.014919,-0.692030,-0.530585,-0.369141,-0.369141,-0.692030,-0.853475,-0.530585,-0.369141,-0.046252,-0.692030,-1.014919,-0.853475,-1.176364,-0.692030,-1.014919,-0.692030,-1.337808,-1.337808,-0.853475,-0.530585,-0.530585,-0.692030,-0.692030,-1.176364,-0.530585,-0.207696,0.276637,0.276637,0.438082,0.115193,1.083860,1.568194,2.052528,1.729639,1.568194,1.406750,1.406750,2.375417,2.213973,1.568194,0.599527,0.276637,0.115193,0.760971,0.760971,0.438082,0.115193,-0.046252,-0.046252,0.276637,0.276637,0.438082,0.115193,-0.207696,0.276637,0.115193,-0.046252,-0.369141,-1.176364,-1.337808,-1.014919,-0.530585,-0.369141,-0.692030,-1.014919,-1.014919,-0.853475,-0.369141,-0.530585,-0.046252,-0.369141,-0.369141,0.438082,0.760971,1.245305,1.406750,1.729639,1.568194,1.891083,2.213973,0.000000,0.000000,1.000000
2.508653,1.983355,1.720706,0.670110,-0.643135,-1.956380,-2.744327,-2.744327,-0.905784,0.144812,1.720706,1.720706,0.932759,-0.117837,0.144812,0.144812,0.670110,0.407461,-0.117837,-0.643135,-0.643135,0.144812,0.670110,0.407461,0.144812,-0.905784,-0.380486,0.144812,-0.380486,0.407461,-0.643135,-1.168433,-0.905784,-0.117837,-0.117837,0.670110,0.670110,0.670110,0.144812,0.932759,1.458057,1.195408,1.195408,0.932759,1.458057,1.720706,2.508653,2.246004,0.932759,0.407461,-0.117837,-0.117837,0.144812,0.144812,0.407461,-1.431082,-0.643135,-0.643135,-0.380486,0.144812,-0.117837,-0.380486,-0.643135,-0.380486,-0.380486,-0.117837,-0.643135,-0.380486,-0.117837,-0.117837,0.407461,0.407461,-0.117837,-1.168433,-1.956380,-0.905784,-0.905784,-0.380486,-0.905784,-0.643135,-0.117837,0.407461,0.932759,0.670110,0.407461,0.407461,0.144812,0.932759,1.195408,1.458057,0.670110,0.144812,-0.117837,1.195408,1.195408,0.670110,-0.380486,-0.905784,-0.643135,-0.117837,-0.117837,-1.431082,-1.693731,-1.693731,-1.168433,-0.643135,-0.380486,-1.168433,-2.219029,-2.219029,-1.168433,-1.168433,-0.643135,-1.168433,-1.956380,-2.744327,-1.693731,-0.905784,-0.380486,-0.380486,-0.643135,-1.431082,-1.168433,-0.643135,0.407461,0.144812,0.407461,-0.117837,0.144812,1.458057,1.195408,1.458057,0.932759,0.670110,1.195408,1.458057,1.983355,1.458057,0.144812,0.407461,0.407461,0.670110,1.195408,0.670110,-0.380486,-0.905784,-0.117837,-0.643135,-0.380486,-0.380486,-0.643135,-1.168433,-0.643135,-0.380486,0.670110,0.144812,-0.643135,-0.643135,-0.380486,-0.643135,0.407461,0.144812,0.144812,-0.643135,-0.643135,0.407461,0.407461,0.407461,-0.380486,-0.905784,-0.643135,-0.380486,-0.380486,-0.117837,-0.117837,-0.643135,-0.117837,0.407461,0.932759,1.195408,1.195408,0.932759,1.720706,1.458057,1.983355,0.000000,0.000000,1.000000
1.650930,1.426355,0.303480,-0.370245,-1.493121,-1.942271,-2.840572,-2.840572,-2.615996,-1.717696,-0.594821,-0.145670,0.078905,-0.370245,-1.043971,-1.268546,-0.594821,-0.370245,-0.370245,-0.145670,-0.819396,-0.819396,-0.145670,0.078905,0.528055,0.977205,0.528055,0.528055,0.303480,1.201780,1.426355,1.650930,0.752630,0.977205,0.977205,1.650930,1.875506,2.100081,1.426355,0.528055,1.201780,0.528055,1.201780,0.977205,1.201780,0.303480,0.752630,0.752630,0.977205,1.426355,0.528055,0.303480,0.977205,0.528055,1.201780,0.078905,-0.370245,-1.268546,-0.819396,-1.043971,-0.594821,-0.370245,-0.594821,-1.268546,-1.043971,-0.370245,-0.594821,-0.594821,-0.594821,-0.819396,-0.370245,1.201780,0.752630,0.977205,0.752630,0.303480,0.528055,1.201780,0.977205,0.977205,1.201780,0.528055,1.201780,1.650930,1.650930,0.977205,0.528055,0.303480,0.303480,0.528055,0.752630,0.752630,-0.145670,-0.594821,-0.370245,0.528055,0.303480,0.303480,-0.145670,-0.370245,-0.370245,0.303480,0.078905,-1.043971,-1.717696,-1.942271,-1.717696,-1.268546,-1.043971,-1.717696,-2.166846,-1.942271,-2.166846,-1.268546,-1.043971,-1.043971,-1.268546,-1.043971,-0.819396,-0.145670,-0.145670,-0.145670,-0.370245,-0.594821,-0.145670,0.078905,0.303480,0.528055,0.078905,-0.145670,0.303480,0.528055,0.752630,0.528055,0.078905,-0.145670,0.078905,-0.145670,0.752630,0.528055,0.303480,-0.370245,-0.370245,0.078905,0.752630,0.303480,0.078905,-0.145670,-0.145670,-0.145670,-0.594821,-0.370245,-1.043971,-1.717696,-1.493121,-1.043971,-0.819396,-1.043971,-1.268546,-1.717696,-1.493121,-1.268546,-0.594821,-0.145670,-1.043971,-0.145670,0.078905,0.752630,0.977205,1.201780,0.752630,0.528055,0.977205,0.977205,1.426355,1.650930,0.528055,0.303480,0.977205,1.201780,1.426355,0.977205,0.752630,0.078905,0.303480,0.000000,0.000000,1.000000
2.653331,2.653331,2.173736,0.974746,1.214544,1.454342,1.454342,1.454342,0.495150,0.734948,0.734948,1.214544,1.694140,1.454342,0.974746,0.255352,0.734948,0.255352,0.734948,0.015554,0.015554,-0.943637,-0.464041,-0.464041,-0.703839,-0.464041,-0.943637,-1.183435,-0.703839,-0.703839,0.255352,0.255352,0.255352,-0.224243,0.255352,0.974746,1.214544,0.734948,1.454342,1.214544,1.454342,1.214544,1.933938,1.933938,1.694140,0.974746,0.974746,1.214544,1.454342,0.734948,0.734948,0.974746,0.255352,0.734948,0.734948,0.974746,0.495150,0.255352,0.255352,0.255352,0.974746,0.734948,0.255352,0.015554,-0.464041,-0.464041,-0.224243,-0.703839,-0.943637,-1.423233,-1.663031,-0.943637,0.015554,-0.943637,-1.183435,-1.902829,-1.183435,-0.943637,-0.224243,-0.464041,-0.703839,-0.703839,-0.224243,0.495150,0.734948,0.495150,0.255352,0.255352,0.015554,0.734948,1.214544,1.214544,0.974746,0.255352,0.495150,0.255352,0.734948,0.015554,-0.224243,-0.703839,-1.183435,-0.224243,0.015554,-0.464041,-0.943637,-1.663031,-0.943637,-0.703839,-0.224243,-0.464041,-0.703839,-0.943637,-0.943637,-1.902829,-0.703839,-1.663031,-1.902829,-2.862020,-1.902829,-1.183435,-0.703839,-1.183435,-1.183435,-1.663031,-1.663031,-1.183435,-0.703839,-0.703839,-1.423233,-1.183435,-0.464041,0.495150,0.495150,0.734948,0.255352,0.255352,0.255352,0.255352,0.974746,1.214544,0.974746,-0.224243,0.495150,0.734948,0.734948,0.734948,0.974746,0.255352,0.495150,0.974746,1.214544,0.974746,0.255352,-0.224243,-0.464041,0.495150,0.974746,0.495150,0.495150,-0.224243,-0.224243,0.015554,0.495150,-0.464041,-0.703839,-1.423233,-1.423233,-0.703839,-0.943637,-1.183435,-1.183435,-1.902829,-1.902829,-0.943637,-0.703839,-1.183435,-1.183435,-1.663031,-0.943637,0.015554,-0.224243,0.015554,0.015554,0.255352,0.255352,0.000000,0.000000,1.000000
2.528683,1.908479,0.978174,1.908479,1.908479,2.218581,2.528683,2.218581,0.978174,1.598377,2.528683,1.598377,1.908479,1.288276,0.357970,0.978174,1.288276,0.978174,0.357970,0.047868,-0.882438,0.357970,0.668072,1.288276,1.598377,0.978174,0.357970,0.668072,0.668072,0.357970,0.668072,-0.262234,-0.572336,-0.262234,0.357970,0.978174,0.047868,0.357970,0.047868,0.047868,0.978174,0.978174,0.357970,-0.262234,-1.192539,-0.572336,0.357970,0.357970,0.047868,0.047868,-0.882438,-0.262234,-0.262234,0.357970,0.357970,-0.572336,-0.572336,0.357970,0.978174,1.288276,0.978174,0.357970,-0.882438,-0.572336,0.357970,0.357970,0.357970,-0.882438,-0.882438,-0.572336,-0.262234,-0.262234,0.357970,-0.262234,-0.882438,-0.572336,0.668072,0.357970,-0.572336,-0.882438,-1.192539,-0.882438,0.047868,-0.262234,-0.882438,-1.812743,-1.502641,-0.882438,-0.572336,-0.262234,-1.192539,-1.192539,-1.502641,-0.882438,-0.572336,-0.572336,-0.262234,-0.572336,-1.812743,-0.572336,-0.262234,-0.262234,-0.882438,-0.572336,-1.192539,-1.192539,-0.882438,-0.572336,-0.882438,-1.502641,-1.502641,-1.192539,-0.882438,-0.882438,-0.882438,-0.882438,-2.122845,-1.192539,-0.572336,-0.262234,-0.572336,-1.502641,-1.502641,-1.812743,-0.572336,0.357970,-0.572336,-0.882438,-0.572336,-0.262234,-0.262234,0.047868,-0.262234,-0.572336,-0.882438,-0.572336,0.357970,0.978174,0.357970,-0.262234,-0.262234,0.668072,1.598377,1.598377,0.978174,1.288276,0.668072,0.978174,1.598377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.618680,2.025913,1.415063,0.804213,-0.213871,-1.435571,-1.639188,-0.824721,-0.417488,0.600596,1.618680,1.211446,1.211446,0.600596,0.193363,-0.010254,-0.824721,-0.824721,-0.824721,-0.213871,-0.621104,-0.824721,-0.824721,-1.028338,-0.621104,-0.213871,0.193363,0.193363,-0.417488,-0.010254,0.193363,0.193363,0.193363,0.396979,-0.213871,-0.213871,0.600596,0.804213,0.193363,0.600596,0.600596,0.600596,1.211446,1.822296,1.618680,1.618680,1.618680,1.822296,1.415063,2.025913,2.229530,1.211446,0.804213,0.804213,0.600596,0.600596,-0.010254,-0.417488,-1.028338,-0.621104,-0.621104,0.193363,-0.824721,-0.824721,-1.028338,-0.824721,-0.417488,-0.213871,-0.417488,-0.621104,-1.028338,-0.213871,-0.621104,-0.010254,0.193363,-0.010254,-0.621104,-0.010254,0.193363,0.396979,0.396979,-0.010254,-0.417488,-0.213871,0.600596,1.007830,0.804213,0.396979,0.193363,0.600596,1.007830,1.618680,1.211446,0.804213,0.396979,-0.010254,0.396979,1.211446,0.193363,-0.417488,-1.639188,-1.231954,-1.435571,-1.435571,-1.231954,-1.435571,-1.435571,-1.639188,-1.639188,-1.231954,-1.435571,-1.435571,-2.250038,-2.250038,-1.435571,-0.621104,-1.231954,-0.824721,-1.231954,-1.639188,-1.028338,-0.621104,-0.213871,-0.417488,-1.028338,-1.028338,-0.621104,-0.213871,0.193363,0.396979,0.600596,0.600596,0.804213,1.618680,1.415063,1.007830,0.600596,1.618680,1.415063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.077713,1.255570,1.433426,0.188432,-0.522994,-2.123701,-3.368695,-3.724408,-3.190839,-2.479413,-0.878706,-0.700850,-0.167281,0.366288,0.188432,0.188432,0.010575,-0.522994,-0.878706,-0.700850,-0.345137,0.010575,0.010575,-0.522994,-0.878706,-0.345137,-0.167281,0.366288,0.366288,0.010575,-0.522994,0.010575,0.544144,1.255570,0.899857,0.722001,1.077713,1.077713,1.611282,1.611282,1.789139,1.611282,1.611282,1.255570,1.966995,2.322708,1.611282,1.611282,0.722001,0.366288,0.010575,0.366288,0.010575,-0.878706,-0.700850,-0.700850,-0.345137,-0.522994,-0.522994,-0.700850,-1.412275,-0.878706,-0.700850,-0.345137,-0.345137,-0.700850,-0.522994,-0.345137,-0.167281,0.188432,0.010575,-0.345137,-0.522994,-0.345137,-0.345137,0.010575,-0.345137,-0.345137,-0.522994,0.188432,0.188432,0.544144,0.544144,0.722001,0.722001,1.255570,1.077713,1.611282,1.433426,1.255570,1.077713,1.255570,1.611282,1.433426,1.077713,0.544144,-0.522994,-0.345137,-0.700850,-0.522994,-0.345137,-0.878706,-0.700850,-1.056563,-0.700850,-0.700850,-0.522994,-1.056563,-1.234419,-1.412275,-0.878706,-0.878706,-0.700850,-1.056563,-1.234419,-1.056563,-0.522994,-0.522994,-0.522994,-0.878706,-1.234419,-0.878706,-0.878706,-0.167281,-0.167281,-0.700850,-0.878706,-1.234419,0.010575,0.188432,0.010575,0.366288,0.010575,0.544144,1.077713,1.255570,1.433426,1.255570,1.077713,1.433426,1.255570,1.611282,1.255570,0.722001,0.010575,-0.345137,0.010575,-0.522994,-0.522994,-1.056563,-1.056563,-1.056563,-0.522994,0.010575,0.010575,-0.878706,-1.056563,-0.878706,-0.522994,-0.167281,0.010575,-0.700850,-1.056563,-0.522994,-0.345137,0.188432,0.188432,-0.522994,-0.522994,-0.522994,0.366288,0.188432,0.188432,0.010575,0.010575,0.188432,0.544144,1.077713,1.611282,0.899857,1.255570,1.077713,1.433426,1.611282,1.789139,0.000000,0.000000,1.000000
1.953134,1.564189,1.175244,0.397354,-0.186063,-0.575008,-2.325259,-3.103149,-3.492094,-2.714204,-1.158425,0.008410,0.786299,0.202882,-0.575008,-0.963952,-0.963952,-0.963952,-0.380535,-0.769480,-0.380535,-0.963952,-0.769480,-0.575008,-0.186063,-0.186063,-0.380535,-0.575008,-0.186063,0.008410,0.202882,0.397354,-0.186063,-0.380535,0.008410,0.786299,0.591827,0.591827,0.591827,0.591827,0.980772,1.758661,2.147606,2.147606,1.369716,1.564189,1.564189,1.953134,2.147606,1.369716,0.980772,1.175244,0.980772,0.591827,0.008410,-0.380535,-0.380535,-0.575008,-0.769480,-0.380535,-0.186063,-0.380535,-0.769480,-0.963952,-0.769480,0.008410,-0.186063,-0.575008,-0.769480,-0.963952,-0.963952,-0.186063,-0.186063,-0.186063,-0.575008,-0.575008,-0.380535,-0.186063,0.008410,-0.186063,-0.380535,-0.575008,-0.380535,0.202882,0.202882,0.397354,0.202882,0.202882,0.786299,0.786299,1.369716,1.175244,0.980772,0.980772,1.175244,1.369716,1.369716,1.175244,0.591827,0.786299,0.786299,0.397354,0.202882,-0.380535,-0.575008,-1.158425,-1.158425,-0.769480,-0.963952,-0.963952,-1.158425,-1.352897,-0.963952,-0.963952,-0.769480,-0.963952,-1.158425,-1.936314,-1.158425,-0.963952,-0.575008,-0.575008,-1.158425,-1.741842,-1.547370,-1.158425,-0.380535,-0.575008,-0.575008,-1.158425,-0.769480,-0.186063,0.008410,0.202882,0.202882,0.008410,0.591827,1.175244,1.175244,1.758661,1.175244,0.980772,1.758661,1.758661,1.564189,1.758661,1.564189,1.369716,0.980772,1.369716,0.397354,-0.186063,-0.380535,-0.963952,-0.380535,-0.575008,-0.186063,-0.186063,-0.963952,-0.963952,-0.769480,-0.769480,0.008410,-0.186063,-0.963952,-1.158425,-0.575008,-0.380535,0.397354,-0.186063,-0.186063,-0.186063,-0.186063,0.591827,0.397354,0.591827,0.397354,0.008410,0.202882,0.202882,0.786299,1.175244,0.786299,0.980772,1.758661,0.000000,0.000000,1.000000
1.927717,2.127396,1.927717,0.929319,-0.468437,-1.267155,-2.465232,-2.265553,-0.867796,-0.468437,0.330281,-0.069078,-0.069078,0.130601,-0.069078,-0.069078,-0.468437,-0.867796,-1.267155,-1.067476,-0.069078,-0.268758,-0.668117,-1.067476,-1.267155,-0.268758,-0.069078,-0.268758,-0.668117,-0.668117,-0.468437,-0.069078,0.330281,0.130601,0.130601,-0.668117,-0.069078,0.130601,1.128999,1.328678,1.128999,1.328678,1.328678,1.728037,2.127396,1.927717,1.528358,1.728037,1.528358,1.927717,2.327076,2.127396,1.128999,0.130601,-0.468437,-0.069078,-0.069078,0.130601,-0.668117,-0.668117,-1.067476,-0.468437,-0.468437,-0.069078,-0.468437,-1.067476,-0.668117,-0.468437,-0.268758,-0.268758,-0.069078,-0.668117,-0.468437,-0.069078,-0.468437,0.130601,-0.468437,-0.468437,-0.668117,-0.069078,0.529960,-0.069078,-0.069078,-0.268758,-0.268758,0.529960,1.128999,0.929319,1.328678,0.929319,0.929319,1.328678,1.927717,1.728037,1.128999,1.128999,1.728037,0.929319,1.927717,1.528358,0.929319,0.130601,-0.468437,-0.468437,-0.668117,-0.668117,-0.867796,-1.466835,-1.866194,-1.067476,-0.867796,-1.067476,-1.466835,-1.666514,-1.267155,-1.466835,-0.668117,-1.067476,-1.466835,-1.466835,-1.466835,-1.067476,-0.668117,-0.867796,-0.668117,-1.067476,-1.267155,-0.468437,-0.069078,-0.668117,-0.468437,-0.867796,-0.668117,0.130601,0.729640,0.729640,0.529960,0.529960,0.529960,0.929319,1.927717,1.728037,1.128999,1.328678,0.929319,1.128999,1.728037,1.927717,1.128999,0.330281,0.330281,-0.268758,-0.268758,-0.468437,-0.668117,-0.867796,-0.867796,-0.668117,-0.069078,-0.268758,-1.067476,-1.267155,-1.067476,-0.468437,-0.468437,-0.268758,-1.067476,-1.067476,-0.668117,-0.668117,-0.069078,-0.069078,-0.468437,-0.268758,-0.468437,-0.268758,0.130601,-0.268758,0.130601,-0.268758,-0.468437,0.529960,1.128999,0.929319,0.929319,0.000000,0.000000,1.000000
