4.316870,4.924175,0.041998,-0.628007,-0.447087,-0.076360,-0.459592,-0.318501,-0.593000,-0.485459,-0.642536,-0.543482,-0.675373,-0.549974,-0.680762,-0.585892,-0.659843,-0.531840,-0.606856,-0.472984,-0.538721,-0.360431,-0.429005,-0.224014,-0.239364,-0.006538,0.049367,0.329083,0.402739,0.638601,0.729515,0.943443,0.969770,1.125640,1.103866,1.100434,0.984090,0.868714,0.638559,0.448847,0.214066,0.040220,-0.065367,-0.161242,-0.171610,-0.249287,-0.194987,-0.261313,-0.238364,-0.267984,-0.193998,-0.210573,-0.150534,-0.187352,-0.114181,-0.154317,-0.105952,-0.122658,-0.106988,-0.129767,-0.113088,-0.146902,-0.171158,-0.169028,-0.199671,-0.196204,-0.246333,-0.242592,-0.262425,-0.248730,-0.310985,-0.305340,-0.344158,-0.338755,-0.377851,-0.342193,-0.385873,-0.355940,-0.385819,-0.388387,-0.348832,-0.300337,-0.175718,-0.146012,-0.133737,-0.038248,-0.001342,0.004061,-0.000164,-0.163655,-0.135305,-0.155074,-0.200956,-0.376919,-0.375561,-0.514238,-0.483321,-0.602929,-0.491584,-0.612431,-0.511444,-0.612267,-0.462083,-0.776347,-1.023311,-0.790633,1.458210,4.777606,6.371402,3.086893,-0.684990,-0.666936,-0.293795,-0.410935,-0.459227,-0.588239,-0.696812,-0.685791,-0.762355,-0.693553,-0.719075,-0.685389,-0.720250,-0.664697,-0.656936,-0.610396,-0.579884,-0.463637,-0.429430,-0.315819,-0.171835,-0.033813,0.123975,0.318023,0.528323,0.639680,0.796688,0.877494,1.021138,0.977117,0.992513,0.796821,0.737825,0.404023,0.348572,-0.000493,0.010385,-0.235712,-0.142238,-0.353542,-0.168321,-0.352697,-0.136363,-0.382883,-0.086591,-0.380923,-0.022533,-0.455656,0.157559,-0.780584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.614127,4.169744,-0.872863,-0.488598,-0.424661,-0.246054,-0.547741,-0.462371,-0.776749,-0.591305,-0.830904,-0.616634,-0.774848,-0.614686,-0.769415,-0.600594,-0.698618,-0.546680,-0.616254,-0.396940,-0.453282,-0.245368,-0.183076,0.051732,0.129075,0.420306,0.556860,0.763489,0.840876,1.016049,1.078384,1.126894,1.049705,0.941813,0.779765,0.532729,0.363372,0.110736,-0.002055,-0.132493,-0.172313,-0.248208,-0.212468,-0.233530,-0.196025,-0.243008,-0.173137,-0.200869,-0.162954,-0.189619,-0.134072,-0.160696,-0.136842,-0.130161,-0.132761,-0.137729,-0.152946,-0.157370,-0.158339,-0.126385,-0.184764,-0.182271,-0.232329,-0.245548,-0.289161,-0.280543,-0.330721,-0.299846,-0.357983,-0.356561,-0.417207,-0.391255,-0.415627,-0.402641,-0.393301,-0.341401,-0.379014,-0.362792,-0.264912,-0.155628,-0.149709,-0.111143,-0.053066,-0.070136,-0.027357,-0.185176,-0.205505,-0.190440,-0.175291,-0.361111,-0.337847,-0.509808,-0.521542,-0.572303,-0.484655,-0.632446,-0.490582,-0.585505,-0.500302,-0.645272,-0.901159,-0.862334,0.698857,3.792208,6.329180,4.382505,-0.038723,-0.929316,-0.262417,-0.368788,-0.454810,-0.536050,-0.637873,-0.641797,-0.666783,-0.665315,-0.635857,-0.644319,-0.665983,-0.632720,-0.641786,-0.566219,-0.560761,-0.495403,-0.459230,-0.369822,-0.239501,-0.117135,0.048860,0.178216,0.365725,0.513078,0.706796,0.771024,0.954903,0.970631,1.082161,0.963503,1.016226,0.755054,0.682421,0.360477,0.331848,0.000579,0.073180,-0.170812,-0.015190,-0.272191,-0.053562,-0.305091,-0.037528,-0.363744,0.030908,-0.404330,0.244013,-0.737133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.155534,4.716786,-0.385295,-0.781455,-0.498311,-0.298044,-0.634542,-0.493462,-0.788413,-0.617752,-0.802713,-0.653073,-0.765486,-0.637319,-0.788390,-0.633793,-0.760549,-0.577169,-0.676235,-0.513970,-0.575282,-0.400343,-0.365542,-0.159568,-0.086395,0.124434,0.220335,0.445127,0.556638,0.701315,0.797834,0.902431,0.932762,0.910174,0.875123,0.732599,0.560675,0.355301,0.210901,0.011430,-0.066999,-0.156520,-0.172080,-0.239661,-0.237228,-0.251577,-0.250454,-0.267777,-0.251107,-0.220598,-0.202532,-0.180055,-0.141991,-0.154179,-0.117094,-0.111797,-0.095172,-0.096553,-0.103065,-0.100244,-0.097039,-0.120654,-0.134104,-0.163197,-0.200723,-0.191302,-0.250631,-0.258380,-0.316772,-0.280447,-0.354568,-0.317283,-0.363740,-0.331899,-0.391853,-0.348706,-0.383802,-0.344840,-0.357473,-0.354835,-0.287183,-0.182874,-0.119701,-0.111863,-0.016745,-0.032984,0.055261,-0.073847,-0.148807,-0.165239,-0.104454,-0.286793,-0.329375,-0.462420,-0.424405,-0.556970,-0.490218,-0.580339,-0.494192,-0.583615,-0.483481,-0.621769,-0.878705,-0.869536,0.937760,4.342419,6.495419,3.816621,-0.513194,-0.733078,-0.225075,-0.404252,-0.473070,-0.582749,-0.616269,-0.646199,-0.676384,-0.650276,-0.656783,-0.674206,-0.673201,-0.625257,-0.620121,-0.592465,-0.528293,-0.492013,-0.381944,-0.350168,-0.207624,-0.083406,0.127536,0.224821,0.485945,0.591873,0.820947,0.878082,1.111323,1.063070,1.234572,1.053653,1.128699,0.808424,0.763317,0.405047,0.372721,0.031919,0.082444,-0.181248,-0.074512,-0.288530,-0.119356,-0.348247,-0.098508,-0.372224,-0.029473,-0.404944,0.174163,-0.714816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.134575,5.015139,-0.272879,-0.711713,-0.421093,-0.277470,-0.591616,-0.488985,-0.718898,-0.575933,-0.763840,-0.604086,-0.732038,-0.628630,-0.747854,-0.598337,-0.685114,-0.575548,-0.600322,-0.484649,-0.463718,-0.348282,-0.305007,-0.109841,0.015440,0.186938,0.350656,0.542131,0.678879,0.820205,0.960420,1.015242,1.084896,1.029630,0.990242,0.820890,0.644138,0.441137,0.260552,0.085899,-0.038608,-0.116574,-0.205949,-0.214389,-0.267068,-0.254289,-0.277812,-0.240849,-0.266303,-0.193237,-0.215879,-0.152728,-0.216343,-0.118559,-0.168392,-0.074965,-0.169224,-0.090123,-0.158863,-0.106030,-0.177666,-0.138718,-0.230504,-0.156132,-0.267006,-0.205859,-0.289609,-0.260875,-0.332488,-0.275621,-0.370425,-0.336514,-0.365021,-0.383169,-0.385929,-0.385537,-0.398420,-0.400985,-0.365764,-0.334274,-0.229578,-0.157647,-0.115822,-0.069221,-0.044576,-0.012995,-0.055292,-0.178205,-0.196391,-0.144004,-0.265348,-0.340914,-0.453071,-0.500239,-0.576774,-0.550147,-0.586985,-0.539399,-0.605681,-0.508321,-0.670222,-0.918392,-0.901901,0.837658,4.075807,6.277961,3.976806,-0.153281,-0.787275,-0.214402,-0.424799,-0.440185,-0.589875,-0.584810,-0.680841,-0.635174,-0.686969,-0.674020,-0.685165,-0.656876,-0.657155,-0.628656,-0.594321,-0.576312,-0.521714,-0.456510,-0.377127,-0.270382,-0.163549,-0.015448,0.118952,0.301952,0.483247,0.648800,0.791599,0.892384,0.983199,1.076392,1.058823,1.054686,0.901716,0.759128,0.543412,0.374497,0.091974,0.030702,-0.165129,-0.097010,-0.302114,-0.151645,-0.399472,-0.158971,-0.420417,-0.102957,-0.486856,0.108334,-0.771942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.101295,4.854124,-0.176948,-0.646237,-0.406275,-0.277274,-0.565894,-0.477564,-0.688707,-0.588745,-0.731228,-0.605297,-0.759238,-0.616568,-0.736341,-0.595375,-0.705314,-0.541284,-0.647413,-0.479897,-0.530215,-0.344821,-0.349620,-0.140841,-0.102986,0.132630,0.203219,0.486032,0.549767,0.793074,0.800522,0.981998,0.987603,1.072902,0.978845,0.940940,0.703425,0.593318,0.333288,0.152984,-0.026180,-0.108464,-0.171009,-0.233212,-0.247046,-0.306184,-0.292477,-0.292478,-0.287536,-0.281546,-0.232282,-0.217331,-0.197918,-0.199369,-0.165253,-0.164665,-0.148093,-0.142654,-0.163777,-0.128312,-0.154624,-0.133471,-0.208293,-0.159421,-0.242667,-0.210594,-0.291142,-0.237993,-0.336055,-0.278009,-0.374406,-0.277958,-0.403802,-0.331189,-0.410450,-0.339339,-0.404887,-0.321648,-0.420697,-0.333105,-0.367888,-0.211145,-0.192837,-0.109892,-0.095819,-0.047027,-0.051691,-0.013007,-0.107113,-0.187256,-0.154152,-0.137326,-0.273597,-0.349012,-0.423420,-0.462820,-0.558213,-0.565706,-0.589632,-0.535786,-0.565018,-0.522604,-0.548952,-0.525858,-0.907161,-0.965758,-0.235561,2.142564,4.888564,6.175677,3.327868,-0.226705,-0.808070,-0.357634,-0.284514,-0.440675,-0.483330,-0.554865,-0.654762,-0.635424,-0.682638,-0.615118,-0.714783,-0.644641,-0.700937,-0.621856,-0.668118,-0.560730,-0.606653,-0.531406,-0.535827,-0.454283,-0.409846,-0.296379,-0.205301,-0.077341,0.047120,0.216985,0.317345,0.482618,0.617374,0.737327,0.856771,0.978955,1.020138,1.055320,1.021060,0.969030,0.789949,0.665212,0.427191,0.323340,0.061333,0.093109,-0.161721,-0.046039,-0.302683,-0.064514,-0.480410,0.081680,-0.841422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.449703,4.853136,-0.154817,-0.681673,-0.607417,-0.138749,-0.559117,-0.404981,-0.652509,-0.606928,-0.741229,-0.655842,-0.713789,-0.685198,-0.748713,-0.678580,-0.722446,-0.648381,-0.661498,-0.577830,-0.629536,-0.509556,-0.548123,-0.385975,-0.383426,-0.176728,-0.149059,0.081991,0.163254,0.376920,0.441909,0.695614,0.724966,0.947918,0.988726,1.139682,1.084609,1.153810,1.013046,0.931921,0.696822,0.553240,0.325086,0.166122,0.043916,-0.054326,-0.142146,-0.178531,-0.216186,-0.282305,-0.237680,-0.284373,-0.267930,-0.251931,-0.195150,-0.239001,-0.170493,-0.190241,-0.119380,-0.142519,-0.107761,-0.128793,-0.098643,-0.127692,-0.094110,-0.135101,-0.139796,-0.176127,-0.154532,-0.166799,-0.205457,-0.211808,-0.251942,-0.243129,-0.296292,-0.278776,-0.319858,-0.310509,-0.369950,-0.360072,-0.400458,-0.374639,-0.408925,-0.398594,-0.409090,-0.376281,-0.400428,-0.401406,-0.387822,-0.311400,-0.198217,-0.179602,-0.120560,-0.066233,-0.009719,-0.022694,-0.058709,-0.261949,-0.151290,-0.239457,-0.305456,-0.427301,-0.444354,-0.566274,-0.496632,-0.642973,-0.557724,-0.604788,-0.494546,-0.593131,-0.473941,-0.803266,-0.966065,-0.314261,2.220437,5.184645,6.164611,2.821740,-0.462993,-0.826176,-0.263493,-0.402094,-0.469212,-0.541391,-0.640890,-0.597946,-0.664764,-0.628896,-0.665329,-0.642749,-0.657240,-0.628665,-0.636639,-0.610981,-0.575326,-0.549626,-0.485191,-0.455216,-0.379377,-0.324946,-0.178757,-0.094181,0.086538,0.183942,0.421517,0.476851,0.745901,0.777928,0.991507,0.919612,1.137905,0.993841,1.082361,0.786709,0.772550,0.389074,0.404996,0.066391,0.164033,-0.137659,0.005005,-0.254464,-0.023560,-0.347523,-0.014950,-0.418788,0.162000,-0.773841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.286243,4.175391,-0.495150,-0.766433,-0.563178,-0.276593,-0.678146,-0.471690,-0.822766,-0.578798,-0.821797,-0.632535,-0.809293,-0.658290,-0.794490,-0.653591,-0.764863,-0.645454,-0.701498,-0.587464,-0.609554,-0.493762,-0.499677,-0.370677,-0.300770,-0.140041,-0.029342,0.138487,0.312357,0.445887,0.638618,0.765460,0.902050,0.926253,1.046359,1.026906,1.005848,0.842261,0.694999,0.449369,0.297996,0.120387,0.024788,-0.078434,-0.163573,-0.187995,-0.225350,-0.241780,-0.280759,-0.231987,-0.258238,-0.222803,-0.250462,-0.188172,-0.203860,-0.136261,-0.157436,-0.092181,-0.096862,-0.067925,-0.131290,-0.065563,-0.076690,-0.083759,-0.112693,-0.098618,-0.129547,-0.148812,-0.155455,-0.177953,-0.193269,-0.259701,-0.247440,-0.306893,-0.307080,-0.359157,-0.312765,-0.401631,-0.345644,-0.404540,-0.323437,-0.402484,-0.333502,-0.409891,-0.294513,-0.214946,-0.105672,-0.119582,0.013287,-0.035511,0.034061,-0.103566,-0.131770,-0.140684,-0.120401,-0.287615,-0.347758,-0.439410,-0.497286,-0.555749,-0.536509,-0.578454,-0.544765,-0.567699,-0.538689,-0.653403,-1.015141,-0.691834,1.509696,5.075629,6.535469,3.091271,-0.719412,-0.578182,-0.225026,-0.417524,-0.453018,-0.596863,-0.605682,-0.675556,-0.630487,-0.675825,-0.605753,-0.676614,-0.586935,-0.656389,-0.537796,-0.623048,-0.475854,-0.504637,-0.338526,-0.331622,-0.121008,-0.130030,0.146977,0.208003,0.478130,0.584013,0.839628,0.870514,1.047554,1.061965,1.204144,1.109424,1.122490,0.915177,0.802355,0.502065,0.348759,0.105216,0.017873,-0.166014,-0.130570,-0.299662,-0.187499,-0.345258,-0.173268,-0.404807,-0.133924,-0.469261,0.088467,-0.777073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.208532,4.163554,-0.738912,-0.492944,-0.389761,-0.277301,-0.560881,-0.481190,-0.692371,-0.584194,-0.707857,-0.599748,-0.675789,-0.604878,-0.656041,-0.590516,-0.609978,-0.557012,-0.559934,-0.451007,-0.431339,-0.294895,-0.227461,-0.100268,0.007870,0.220595,0.319634,0.573596,0.670828,0.864094,0.876699,1.049432,1.035273,1.121115,0.976017,0.960995,0.689722,0.585111,0.254630,0.194928,-0.073070,-0.077455,-0.238101,-0.199270,-0.317960,-0.231033,-0.328795,-0.252009,-0.344824,-0.244484,-0.280890,-0.200385,-0.214125,-0.153825,-0.192584,-0.162216,-0.158426,-0.155739,-0.164522,-0.155191,-0.154879,-0.165979,-0.183011,-0.253217,-0.242735,-0.286708,-0.285500,-0.302691,-0.334968,-0.353347,-0.378271,-0.386330,-0.421616,-0.390398,-0.435259,-0.409179,-0.455236,-0.383772,-0.425996,-0.242775,-0.225157,-0.113396,-0.155176,-0.037570,-0.084651,-0.031990,-0.226608,-0.145061,-0.223889,-0.262999,-0.465361,-0.433604,-0.597570,-0.535095,-0.648406,-0.570318,-0.652455,-0.510867,-0.620557,-0.558889,-0.889937,-1.078943,-0.456817,2.028565,5.214059,6.193808,2.445360,-0.765017,-0.655681,-0.297010,-0.371259,-0.522100,-0.536363,-0.694040,-0.698354,-0.730918,-0.684351,-0.722051,-0.690627,-0.682801,-0.652804,-0.613955,-0.645788,-0.537109,-0.526526,-0.443632,-0.436259,-0.295568,-0.235504,-0.037618,0.044710,0.298208,0.382631,0.634182,0.686347,0.926234,0.954193,1.141799,1.096481,1.192459,1.032176,1.019885,0.729200,0.638928,0.307855,0.236481,-0.005008,-0.002817,-0.208607,-0.089365,-0.294646,-0.098926,-0.335135,-0.048193,-0.418732,0.111275,-0.664331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.298827,3.966744,-0.817409,-0.660511,-0.579029,-0.281882,-0.713819,-0.507287,-0.847240,-0.710759,-0.888557,-0.716566,-0.861113,-0.737836,-0.817258,-0.710175,-0.740570,-0.699864,-0.679560,-0.580637,-0.577878,-0.495525,-0.437849,-0.303239,-0.183427,-0.025322,0.148081,0.319548,0.487961,0.634541,0.781945,0.914474,1.007101,1.073922,1.071344,1.029645,0.910252,0.745949,0.526985,0.329639,0.104641,0.006574,-0.152112,-0.198555,-0.265583,-0.267353,-0.308302,-0.272283,-0.312295,-0.269892,-0.310529,-0.176095,-0.233985,-0.170608,-0.188065,-0.117550,-0.163113,-0.103385,-0.127859,-0.077549,-0.094646,-0.146094,-0.165636,-0.185154,-0.195144,-0.246309,-0.254642,-0.308058,-0.308791,-0.376053,-0.301965,-0.415878,-0.336073,-0.438969,-0.370631,-0.442173,-0.358427,-0.400472,-0.271852,-0.215788,-0.151384,-0.134666,-0.035052,-0.074745,-0.003377,-0.189071,-0.190986,-0.189620,-0.224134,-0.364976,-0.397098,-0.484434,-0.514467,-0.554689,-0.527027,-0.582990,-0.536125,-0.575158,-0.517655,-0.722029,-1.053705,-0.716944,1.372631,4.619277,6.341606,3.495626,-0.407717,-0.799506,-0.288337,-0.271476,-0.424594,-0.461911,-0.573473,-0.594881,-0.618033,-0.651054,-0.613913,-0.644500,-0.593278,-0.606463,-0.515283,-0.582633,-0.483834,-0.525815,-0.387900,-0.408793,-0.237199,-0.248080,-0.023999,-0.008648,0.219072,0.340381,0.559408,0.642204,0.825927,0.887988,1.035164,1.041745,1.154520,1.062706,1.037367,0.781180,0.658494,0.390830,0.311002,0.053854,0.066930,-0.120441,-0.020669,-0.210457,-0.015471,-0.292044,0.006359,-0.336844,0.218032,-0.651713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.241441,4.550755,-0.481854,-0.676324,-0.514818,-0.146736,-0.563320,-0.381077,-0.687152,-0.541237,-0.721152,-0.609769,-0.713096,-0.609287,-0.688225,-0.578473,-0.606343,-0.552989,-0.575455,-0.498930,-0.480559,-0.382988,-0.330576,-0.221768,-0.120607,0.021106,0.119807,0.369297,0.464064,0.675758,0.732478,0.925680,0.943214,1.084578,1.062075,1.113325,0.944295,0.838923,0.558253,0.452224,0.199642,0.122154,-0.059373,-0.039746,-0.166040,-0.107649,-0.191035,-0.148934,-0.227272,-0.103498,-0.173504,-0.061608,-0.136544,-0.053036,-0.106917,-0.060900,-0.080183,-0.013398,-0.050609,-0.046890,-0.082639,-0.093356,-0.097584,-0.129351,-0.121501,-0.173370,-0.229316,-0.266405,-0.252623,-0.287468,-0.304618,-0.362743,-0.358942,-0.363994,-0.373230,-0.395102,-0.390715,-0.370109,-0.372394,-0.283975,-0.191046,-0.136134,-0.086791,-0.009710,-0.049321,0.022512,-0.141721,-0.168463,-0.144941,-0.121831,-0.336961,-0.350026,-0.505658,-0.499713,-0.622107,-0.512362,-0.624764,-0.514999,-0.645986,-0.498295,-0.729620,-0.963793,-0.728588,1.338400,4.346310,6.175141,4.137540,0.133978,-1.063441,-0.385813,-0.307876,-0.473197,-0.507372,-0.626430,-0.637557,-0.704844,-0.698303,-0.707368,-0.684780,-0.721366,-0.683232,-0.676966,-0.629859,-0.656702,-0.593149,-0.562680,-0.514552,-0.478386,-0.384128,-0.312645,-0.203365,-0.042874,0.077467,0.270615,0.334883,0.551744,0.640104,0.838610,0.845541,0.968974,0.904201,0.965205,0.724102,0.681674,0.322946,0.247743,-0.072013,-0.026230,-0.306264,-0.146987,-0.430953,-0.165622,-0.486456,-0.162286,-0.617613,0.022803,-0.896115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
